,11TH AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,15TH AVE NE BETWEEN NE 43RD ST AND NE 45TH ST,1ST AVE BETWEEN BELL ST AND BATTERY ST,2ND AVE BETWEEN LENORA ST AND BLANCHARD ST,6TH AVE N BETWEEN JOHN ST AND THOMAS ST,7TH AVE BETWEEN OLIVE WAY AND STEWART ST,BOYLSTON AVE BETWEEN E PIKE ST AND E PINE ST,EASTLAKE AVE E BETWEEN ALOHA ST AND WARD ST,FAIRVIEW AVE N BETWEEN JOHN ST AND THOMAS ST,FAIRVIEW NR AVE N BETWEEN FAIRVIEW PL N AND ALOHA ST,MINOR AVE BETWEEN HOWELL ST AND STEWART ST,ROY ST BETWEEN FAIRVIEW AVE N AND MINOR AVE N
2022-03-26 19:18:00,0.0,0.571,1.417,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:19:00,0.0,0.571,1.417,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:20:00,0.0,0.571,1.417,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:21:00,0.0,0.571,1.417,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:22:00,0.0,0.571,1.5,0.75,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:23:00,0.0,0.571,1.5,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:24:00,0.0,0.571,1.5,0.625,0.211,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:25:00,0.0,0.429,1.5,0.625,0.158,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:26:00,0.0,0.429,1.5,0.625,0.158,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:27:00,0.0,0.429,1.5,0.625,0.158,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:28:00,0.0,0.429,1.5,0.75,0.158,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:29:00,0.0,0.429,1.5,0.625,0.158,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:30:00,0.0,0.429,1.5,0.625,0.158,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:31:00,0.0,0.429,1.5,0.625,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:32:00,0.0,0.429,1.417,0.625,0.105,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:33:00,0.0,0.429,1.417,0.625,0.105,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:34:00,0.0,0.286,1.417,0.625,0.105,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:35:00,0.0,0.286,1.417,0.625,0.105,0.25,0.5,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:36:00,0.0,0.286,1.417,0.625,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:37:00,0.0,0.286,1.417,0.625,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:38:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:39:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:40:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:41:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:42:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:43:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:44:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:45:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:46:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:47:00,0.0,0.286,1.417,0.5,0.105,0.25,0.667,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:48:00,0.0,0.286,1.417,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:49:00,0.0,0.286,1.417,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:50:00,0.0,0.286,1.417,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:51:00,0.0,0.286,1.417,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:52:00,0.0,0.571,1.417,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:53:00,0.0,0.571,1.333,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:54:00,0.0,0.571,1.333,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:55:00,0.0,0.571,1.333,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:56:00,0.0,0.571,1.333,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:57:00,0.0,0.571,1.333,0.5,0.105,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:58:00,0.0,0.571,1.333,0.5,0.053,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-26 19:59:00,0.0,0.571,1.333,0.375,0.053,0.25,0.833,0.0,0.0,0.0,0.0,0.0
2022-03-28 08:00:00,0.25,0.143,0.0,0.0,1.316,0.5,0.0,0.833,0.0,0.208,0.385,0.5
2022-03-28 08:01:00,0.286,0.143,0.0,0.0,1.316,0.75,0.0,0.833,0.0,0.208,0.385,0.5
2022-03-28 08:02:00,0.286,0.143,0.0,0.0,1.316,1.0,0.0,0.833,0.0,0.25,0.462,0.5
2022-03-28 08:03:00,0.321,0.143,0.0,0.0,1.316,1.0,0.0,0.833,0.0,0.25,0.538,0.5
2022-03-28 08:04:00,0.321,0.286,0.0,0.0,1.316,1.0,0.0,0.917,0.0,0.25,0.538,0.5
2022-03-28 08:05:00,0.321,0.286,0.0,0.0,1.316,1.0,0.0,0.917,0.0,0.25,0.538,0.5
2022-03-28 08:06:00,0.321,0.286,0.0,0.0,1.316,1.0,0.0,0.917,0.0,0.25,0.538,0.5
2022-03-28 08:07:00,0.321,0.286,0.0,0.0,1.316,1.0,0.0,0.917,0.0,0.25,0.538,0.5
2022-03-28 08:08:00,0.393,0.286,0.0,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:09:00,0.429,0.429,0.083,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:10:00,0.5,0.429,0.083,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:11:00,0.5,0.429,0.083,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:12:00,0.536,0.429,0.167,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:13:00,0.536,0.429,0.167,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:14:00,0.536,0.429,0.167,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:15:00,0.536,0.429,0.167,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:16:00,0.536,0.571,0.167,0.0,1.316,1.0,0.0,0.917,0.0,0.292,0.538,0.583
2022-03-28 08:17:00,0.571,0.571,0.167,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.538,0.583
2022-03-28 08:18:00,0.571,0.571,0.25,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.538,0.583
2022-03-28 08:19:00,0.571,0.571,0.25,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.538,0.583
2022-03-28 08:20:00,0.571,0.571,0.25,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.538,0.583
2022-03-28 08:21:00,0.607,0.571,0.25,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.462,0.583
2022-03-28 08:22:00,0.607,0.571,0.25,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.462,0.667
2022-03-28 08:23:00,0.607,0.571,0.25,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.462,0.667
2022-03-28 08:24:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.333,0.538,0.667
2022-03-28 08:25:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:26:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:27:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:28:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:29:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:30:00,0.607,0.571,0.333,0.0,1.316,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:31:00,0.607,0.571,0.417,0.0,1.316,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:32:00,0.607,0.571,0.417,0.0,1.316,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:33:00,0.607,0.571,0.417,0.0,1.316,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:34:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:35:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:36:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:37:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:38:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:39:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:40:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:41:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.375,0.538,0.667
2022-03-28 08:42:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:43:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:44:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.417,0.538,0.667
2022-03-28 08:45:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:46:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:47:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:48:00,0.607,0.571,0.417,0.0,1.368,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:49:00,0.607,0.571,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:50:00,0.607,0.571,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:51:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:52:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.667
2022-03-28 08:53:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.75
2022-03-28 08:54:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.75
2022-03-28 08:55:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.75
2022-03-28 08:56:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.538,0.75
2022-03-28 08:57:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.462,0.75
2022-03-28 08:58:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.462,0.75
2022-03-28 08:59:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.462,0.75
2022-03-28 09:00:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.462,0.75
2022-03-28 09:01:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.462,0.75
2022-03-28 09:02:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.458,0.462,0.75
2022-03-28 09:03:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:04:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:05:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:06:00,0.607,0.714,0.417,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:07:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:08:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:09:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:10:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:11:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:12:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:13:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:14:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.615,0.75
2022-03-28 09:15:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.615,0.75
2022-03-28 09:16:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.615,0.75
2022-03-28 09:17:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.615,0.75
2022-03-28 09:18:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.615,0.75
2022-03-28 09:19:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:20:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.5,0.538,0.75
2022-03-28 09:21:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.542,0.538,0.75
2022-03-28 09:22:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.542,0.538,0.75
2022-03-28 09:23:00,0.607,0.571,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.542,0.538,0.75
2022-03-28 09:24:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.542,0.538,0.75
2022-03-28 09:25:00,0.607,0.714,0.5,0.125,1.421,1.0,0.0,0.917,0.0,0.542,0.538,0.75
2022-03-28 09:26:00,0.607,0.714,0.583,0.125,1.421,1.0,0.0,0.917,0.0,0.583,0.538,0.75
2022-03-28 09:27:00,0.607,0.714,0.583,0.125,1.421,1.0,0.0,0.917,0.0,0.583,0.538,0.75
2022-03-28 09:28:00,0.607,0.714,0.583,0.125,1.421,1.0,0.0,0.917,0.0,0.583,0.538,0.75
2022-03-28 09:29:00,0.607,0.714,0.583,0.125,1.421,1.0,0.0,0.917,0.0,0.583,0.538,0.75
2022-03-28 09:30:00,0.643,0.714,0.583,0.125,1.421,1.0,0.0,0.917,0.0,0.583,0.538,0.75
2022-03-28 09:31:00,0.679,0.714,0.583,0.125,1.421,1.25,0.0,0.917,0.0,0.583,0.615,0.75
2022-03-28 09:32:00,0.714,0.714,0.583,0.125,1.421,1.25,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:33:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:34:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:35:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:36:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:37:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:38:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:39:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:40:00,0.714,0.714,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:41:00,0.714,0.571,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:42:00,0.714,0.571,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:43:00,0.714,0.571,0.583,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:44:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.542,0.692,0.75
2022-03-28 09:45:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:46:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:47:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:48:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:49:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.692,0.75
2022-03-28 09:50:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.769,0.75
2022-03-28 09:51:00,0.75,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.769,0.75
2022-03-28 09:52:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.769,0.75
2022-03-28 09:53:00,0.714,0.571,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 09:54:00,0.714,0.714,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 09:55:00,0.714,0.714,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 09:56:00,0.714,0.714,0.667,0.125,1.421,1.5,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 09:57:00,0.714,0.714,0.667,0.125,1.421,1.75,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 09:58:00,0.714,0.714,0.667,0.25,1.421,1.75,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 09:59:00,0.714,0.714,0.667,0.375,1.421,1.75,0.0,0.917,0.0,0.542,0.846,0.75
2022-03-28 10:00:00,0.75,0.857,0.667,0.375,1.421,1.75,0.0,0.917,0.0,0.583,0.846,0.75
2022-03-28 10:01:00,0.786,0.857,0.667,0.375,1.421,1.25,0.0,0.917,0.0,0.5,0.846,0.75
2022-03-28 10:02:00,0.75,0.857,0.667,0.375,1.421,1.0,0.0,0.917,0.0,0.5,0.923,0.75
2022-03-28 10:03:00,0.75,0.857,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.458,0.769,0.75
2022-03-28 10:04:00,0.75,0.857,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.458,0.769,0.75
2022-03-28 10:05:00,0.75,0.714,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.458,0.769,0.75
2022-03-28 10:06:00,0.75,0.714,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.458,0.769,0.75
2022-03-28 10:07:00,0.714,0.714,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.542,0.769,0.75
2022-03-28 10:08:00,0.714,0.714,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.542,0.769,0.75
2022-03-28 10:09:00,0.714,0.714,0.667,0.375,1.421,0.75,0.0,0.917,0.0,0.542,0.769,0.75
2022-03-28 10:10:00,0.714,0.714,0.583,0.375,1.421,0.75,0.0,0.917,0.0,0.583,0.769,0.75
2022-03-28 10:11:00,0.714,0.714,0.583,0.375,1.421,0.75,0.0,1.0,0.0,0.583,0.769,0.75
2022-03-28 10:12:00,0.714,0.714,0.667,0.5,1.421,0.75,0.0,1.0,0.0,0.583,0.769,0.75
2022-03-28 10:13:00,0.714,0.857,0.583,0.5,1.421,0.75,0.0,1.0,0.0,0.583,0.769,0.75
2022-03-28 10:14:00,0.714,0.714,0.583,0.5,1.421,0.75,0.0,1.0,0.0,0.583,0.769,0.75
2022-03-28 10:15:00,0.714,0.714,0.583,0.5,1.421,1.0,0.0,1.083,0.0,0.583,0.769,0.75
2022-03-28 10:16:00,0.714,0.714,0.583,0.5,1.421,1.0,0.0,1.083,0.0,0.583,0.846,0.75
2022-03-28 10:17:00,0.714,0.857,0.583,0.5,1.421,1.0,0.0,1.083,0.0,0.583,0.846,0.75
2022-03-28 10:18:00,0.714,0.857,0.583,0.5,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.75
2022-03-28 10:19:00,0.75,0.857,0.583,0.5,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.75
2022-03-28 10:20:00,0.75,0.857,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.583,0.846,0.75
2022-03-28 10:21:00,0.75,0.857,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.583,0.846,0.75
2022-03-28 10:22:00,0.75,0.857,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.75
2022-03-28 10:23:00,0.75,0.857,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.75
2022-03-28 10:24:00,0.75,0.857,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.75
2022-03-28 10:25:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.75
2022-03-28 10:26:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.769,0.75
2022-03-28 10:27:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.846,0.75
2022-03-28 10:28:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.846,0.75
2022-03-28 10:29:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.846,0.75
2022-03-28 10:30:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.846,0.75
2022-03-28 10:31:00,0.75,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.846,0.75
2022-03-28 10:32:00,0.714,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.458,0.769,0.75
2022-03-28 10:33:00,0.714,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.458,0.769,0.833
2022-03-28 10:34:00,0.714,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.458,0.769,0.833
2022-03-28 10:35:00,0.714,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.769,0.833
2022-03-28 10:36:00,0.714,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:37:00,0.714,0.857,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:38:00,0.714,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:39:00,0.714,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:40:00,0.714,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:41:00,0.714,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:42:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:43:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.769,0.833
2022-03-28 10:44:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:45:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.769,0.833
2022-03-28 10:46:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.769,0.833
2022-03-28 10:47:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.5,0.846,0.833
2022-03-28 10:48:00,0.75,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:49:00,0.75,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:50:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:51:00,0.714,1.143,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:52:00,0.714,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:53:00,0.75,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:54:00,0.786,1.0,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:55:00,0.786,0.714,0.583,0.375,1.421,1.25,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:56:00,0.786,0.714,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:57:00,0.786,0.714,0.583,0.375,1.421,1.0,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:58:00,0.786,0.714,0.583,0.375,1.474,1.0,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 10:59:00,0.786,0.714,0.667,0.375,1.474,1.0,0.0,1.083,0.0,0.542,0.846,0.833
2022-03-28 11:00:00,0.786,0.714,0.667,0.375,1.474,1.0,0.0,1.083,0.0,0.542,0.846,0.833
